ip,prefix24,oblast,power_availability,normal_availability,itdk_202408_T,own_traceroute_intermediate,first_seen,last_seen,intermediate_observation_n,terminal_non_target_observation_n,target_address_observation_n,hop_position_min,hop_position_max,frozen_own_traceroute_intermediate,rebuilt_own_traceroute_intermediate,caida_itdk_202408_transit,difference_reason
94.27.54.85,94.27.54.0,Dnipropetrovsk Oblast,0.7692307692307693,0.7403846153846154,0,1,2024-06-22 12:47:00.000000,2025-01-06 00:39:20.000000,0,26,71,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.54.93,94.27.54.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-06-26 08:38:44.000000,2024-06-29 18:38:44.000000,0,1,2,8.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.13,94.27.55.0,Dnipropetrovsk Oblast,0.8076923076923077,0.9519230769230769,0,1,2024-06-23 20:38:48.000000,2025-01-09 00:40:17.000000,0,45,70,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.153,94.27.55.0,Dnipropetrovsk Oblast,0.038461538461538464,0.0,0,1,2024-07-22 08:38:44.000000,2024-07-22 08:38:44.000000,0,1,0,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.165,94.27.55.0,Dnipropetrovsk Oblast,0.6923076923076923,0.6730769230769231,0,1,2024-06-22 12:47:00.000000,2025-01-09 03:39:37.000000,0,59,74,6.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.17,94.27.55.0,Dnipropetrovsk Oblast,0.8461538461538461,0.9519230769230769,0,1,2024-06-25 11:38:46.000000,2025-01-09 06:39:28.000000,0,40,89,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.181,94.27.55.0,Dnipropetrovsk Oblast,0.6153846153846154,0.5769230769230769,0,1,2024-06-23 09:38:43.000000,2024-12-29 01:39:19.000000,0,71,55,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.197,94.27.55.0,Dnipropetrovsk Oblast,0.5,0.5384615384615384,1,1,2024-06-22 14:47:00.000000,2025-01-07 21:39:22.000000,0,58,89,6.0,30.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.201,94.27.55.0,Dnipropetrovsk Oblast,0.5,0.7307692307692307,0,1,2024-06-26 12:38:43.000000,2025-01-09 08:40:06.000000,0,45,90,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.213,94.27.55.0,Dnipropetrovsk Oblast,0.7307692307692307,0.7692307692307693,0,1,2024-07-02 19:38:44.000000,2025-01-09 04:39:36.000000,0,33,89,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.221,94.27.55.0,Dnipropetrovsk Oblast,0.6538461538461539,0.6153846153846154,0,1,2024-06-24 00:38:43.000000,2025-01-09 14:39:25.000000,0,48,58,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.245,94.27.55.0,Dnipropetrovsk Oblast,0.5,0.5192307692307693,0,1,2024-07-01 19:38:46.000000,2024-12-31 12:39:20.000000,0,45,56,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.33,94.27.55.0,Dnipropetrovsk Oblast,0.5384615384615384,0.6730769230769231,1,1,2024-06-22 10:46:44.000000,2024-12-30 05:39:19.000000,0,48,88,6.0,27.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.45,94.27.55.0,Dnipropetrovsk Oblast,0.6923076923076923,0.9326923076923077,0,1,2024-06-23 18:38:45.000000,2025-01-09 03:39:37.000000,0,45,52,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.5,94.27.55.0,Dnipropetrovsk Oblast,0.07692307692307693,0.0,0,1,2024-07-22 04:38:43.000000,2024-07-22 07:38:46.000000,0,1,9,8.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.61,94.27.55.0,Dnipropetrovsk Oblast,0.6153846153846154,0.9615384615384616,0,1,2024-06-30 12:38:45.000000,2025-01-09 09:39:26.000000,0,38,70,6.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.65,94.27.55.0,Dnipropetrovsk Oblast,0.5769230769230769,0.6153846153846154,0,1,2024-06-23 15:38:42.000000,2025-01-09 01:39:45.000000,0,28,56,7.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.77,94.27.55.0,Dnipropetrovsk Oblast,0.7692307692307693,0.8173076923076923,0,1,2024-06-24 10:38:46.000000,2024-12-31 13:39:18.000000,0,41,77,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.89,94.27.55.0,Dnipropetrovsk Oblast,0.8461538461538461,0.8846153846153846,0,1,2024-06-26 17:38:46.000000,2025-01-08 10:39:34.000000,0,39,73,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.93,94.27.55.0,Dnipropetrovsk Oblast,0.8846153846153846,0.8557692307692307,1,1,2024-06-22 16:47:05.000000,2025-01-05 12:39:21.000000,0,34,84,6.0,32.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.55.97,94.27.55.0,Dnipropetrovsk Oblast,0.8076923076923077,0.8269230769230769,1,1,2024-06-22 21:39:56.000000,2025-01-09 05:39:29.000000,0,38,84,6.0,28.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.105,94.27.56.0,Zaporizhzhia Oblast,1.0,0.90625,1,1,2024-06-25 13:38:45.000000,2024-12-30 07:39:19.000000,0,30,72,7.0,26.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.109,94.27.56.0,Zaporizhzhia Oblast,0.625,0.6875,0,1,2024-07-05 08:38:43.000000,2024-12-31 21:39:18.000000,0,30,52,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.149,94.27.56.0,Zaporizhzhia Oblast,1.0,0.875,1,1,2024-07-03 17:38:45.000000,2025-01-06 09:39:20.000000,0,55,68,6.0,25.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.17,94.27.56.0,Zaporizhzhia Oblast,1.0,0.90625,1,1,2024-06-22 19:47:05.000000,2025-01-09 05:39:29.000000,0,41,92,6.0,26.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.177,94.27.56.0,Zaporizhzhia Oblast,0.875,0.8125,0,1,2024-06-24 00:38:43.000000,2025-01-09 04:39:36.000000,0,73,76,6.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.197,94.27.56.0,Zaporizhzhia Oblast,0.875,0.875,0,1,2024-06-24 18:38:46.000000,2025-01-09 14:39:25.000000,0,40,98,6.0,29.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.209,94.27.56.0,Zaporizhzhia Oblast,0.875,0.84375,0,1,2024-06-25 22:38:44.000000,2025-01-08 16:39:21.000000,0,33,75,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.217,94.27.56.0,Zaporizhzhia Oblast,0.5,0.71875,0,1,2024-06-22 12:47:00.000000,2025-01-07 03:39:30.000000,0,28,96,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.221,94.27.56.0,Zaporizhzhia Oblast,0.875,0.8125,1,1,2024-07-01 05:38:47.000000,2025-01-08 18:39:21.000000,0,41,105,6.0,28.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.225,94.27.56.0,Zaporizhzhia Oblast,0.75,0.75,0,1,2024-06-26 18:38:45.000000,2025-01-09 11:39:26.000000,0,38,84,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.241,94.27.56.0,Zaporizhzhia Oblast,0.875,0.75,0,1,2024-06-22 14:47:00.000000,2025-01-08 09:39:28.000000,0,43,90,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.56.45,94.27.56.0,Zaporizhzhia Oblast,1.0,0.90625,0,1,2024-06-23 01:38:43.000000,2025-01-08 23:39:30.000000,0,44,68,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.133,94.27.57.0,Zaporizhzhia Oblast,1.0,0.9375,0,1,2024-06-22 10:46:44.000000,2025-01-08 00:39:32.000000,0,38,71,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.153,94.27.57.0,Zaporizhzhia Oblast,0.875,0.6875,0,1,2024-06-25 09:38:45.000000,2025-01-08 16:39:21.000000,0,47,72,6.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.17,94.27.57.0,Zaporizhzhia Oblast,1.0,0.96875,0,1,2024-06-22 08:46:08.000000,2024-12-28 14:39:21.000000,0,38,66,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.173,94.27.57.0,Zaporizhzhia Oblast,1.0,0.84375,0,1,2024-06-23 01:38:43.000000,2025-01-08 23:39:30.000000,0,73,92,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.185,94.27.57.0,Zaporizhzhia Oblast,0.875,0.875,0,1,2024-06-25 14:38:45.000000,2025-01-07 21:39:22.000000,0,49,84,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.201,94.27.57.0,Zaporizhzhia Oblast,1.0,0.875,0,1,2024-06-23 00:38:44.000000,2025-01-08 13:39:23.000000,0,40,88,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.21,94.27.57.0,Zaporizhzhia Oblast,1.0,0.96875,0,1,2024-06-25 09:38:45.000000,2025-01-09 07:40:45.000000,0,43,66,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.53,94.27.57.0,Zaporizhzhia Oblast,1.0,0.9375,1,1,2024-06-25 15:38:44.000000,2025-01-08 15:39:21.000000,0,51,95,6.0,25.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.57.73,94.27.57.0,Zaporizhzhia Oblast,1.0,0.9375,0,1,2024-06-22 15:46:33.000000,2025-01-09 07:40:45.000000,0,32,66,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.13,94.27.58.0,Zaporizhzhia Oblast,0.875,0.9375,0,1,2024-07-09 09:38:43.000000,2025-01-09 09:39:27.000000,0,35,71,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.177,94.27.58.0,Zaporizhzhia Oblast,0.75,0.46875,0,1,2024-06-24 14:38:47.000000,2025-01-08 12:39:23.000000,0,49,75,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.202,94.27.58.0,Zaporizhzhia Oblast,0.875,0.40625,0,1,2024-06-23 17:38:47.000000,2025-01-09 11:39:27.000000,0,100,67,7.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.21,94.27.58.0,Zaporizhzhia Oblast,0.875,0.96875,0,1,2024-06-22 19:47:05.000000,2025-01-09 01:39:45.000000,0,54,77,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.237,94.27.58.0,Zaporizhzhia Oblast,1.0,0.875,0,1,2024-07-02 04:38:44.000000,2025-01-09 00:40:17.000000,0,49,90,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.249,94.27.58.0,Zaporizhzhia Oblast,0.875,0.375,0,1,2024-06-22 09:46:50.000000,2025-01-08 08:39:54.000000,0,44,59,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.41,94.27.58.0,Zaporizhzhia Oblast,0.875,0.96875,0,1,2024-07-01 01:38:44.000000,2025-01-09 08:40:07.000000,0,28,62,6.0,29.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.5,94.27.58.0,Zaporizhzhia Oblast,0.875,0.9375,0,1,2024-06-23 07:38:43.000000,2025-01-06 21:39:21.000000,0,45,97,7.0,29.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.73,94.27.58.0,Zaporizhzhia Oblast,0.875,0.9375,0,1,2024-06-23 01:38:44.000000,2025-01-09 07:40:45.000000,0,38,69,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.9,94.27.58.0,Zaporizhzhia Oblast,0.875,0.9375,0,1,2024-06-24 06:38:48.000000,2025-01-06 20:39:21.000000,0,46,84,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.58.97,94.27.58.0,Zaporizhzhia Oblast,0.75,0.6875,0,1,2024-06-22 12:47:00.000000,2025-01-09 10:39:27.000000,0,33,70,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.59.1,94.27.59.0,Zaporizhzhia Oblast,0.125,0.4375,1,1,2024-06-22 21:39:56.000000,2024-09-03 19:38:45.000000,0,99,31,7.0,27.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.59.145,94.27.59.0,Zaporizhzhia Oblast,0.875,0.9375,1,1,2024-06-22 08:46:08.000000,2025-01-09 12:39:25.000000,0,262,86,6.0,16.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.59.49,94.27.59.0,Zaporizhzhia Oblast,0.875,0.90625,1,1,2024-06-22 12:47:01.000000,2025-01-09 14:39:25.000000,0,261,85,5.0,25.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.60.145,94.27.60.0,Zaporizhzhia Oblast,1.0,1.0,0,1,2024-06-22 15:46:33.000000,2025-01-09 10:39:27.000000,0,257,79,6.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.121,94.27.63.0,Dnipropetrovsk Oblast,0.3076923076923077,0.3942307692307692,0,1,2024-06-26 23:38:45.000000,2024-12-24 05:39:22.000000,0,31,69,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.185,94.27.63.0,Dnipropetrovsk Oblast,0.38461538461538464,0.46153846153846156,1,1,2024-06-23 03:38:43.000000,2025-01-09 14:39:25.000000,0,60,71,6.0,26.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.201,94.27.63.0,Dnipropetrovsk Oblast,0.7692307692307693,0.875,0,1,2024-07-02 11:38:44.000000,2025-01-03 08:39:24.000000,0,35,79,6.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.209,94.27.63.0,Dnipropetrovsk Oblast,0.8076923076923077,0.8846153846153846,0,1,2024-07-07 17:38:43.000000,2024-10-27 21:38:46.000000,0,23,42,7.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.21,94.27.63.0,Dnipropetrovsk Oblast,0.9230769230769231,0.9423076923076923,0,1,2024-06-22 16:47:06.000000,2024-10-21 12:38:44.000000,0,19,37,7.0,20.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.213,94.27.63.0,Dnipropetrovsk Oblast,0.38461538461538464,0.5865384615384616,0,1,2024-06-23 03:38:43.000000,2025-01-08 21:39:22.000000,0,29,73,6.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.233,94.27.63.0,Dnipropetrovsk Oblast,0.3076923076923077,0.4519230769230769,0,1,2024-06-22 09:46:50.000000,2025-01-09 04:39:37.000000,0,40,97,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.249,94.27.63.0,Dnipropetrovsk Oblast,0.34615384615384615,0.5192307692307693,0,1,2024-06-25 12:38:45.000000,2025-01-09 13:39:26.000000,0,27,85,6.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.25,94.27.63.0,Dnipropetrovsk Oblast,0.8461538461538461,0.7788461538461539,0,1,2024-06-22 22:38:45.000000,2025-01-08 19:39:22.000000,0,51,82,6.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.253,94.27.63.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-06-23 13:38:44.000000,2024-06-30 13:38:43.000000,0,3,3,8.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.29,94.27.63.0,Dnipropetrovsk Oblast,0.8461538461538461,0.6923076923076923,0,1,2024-06-25 21:38:44.000000,2025-01-05 02:39:23.000000,0,55,66,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.5,94.27.63.0,Dnipropetrovsk Oblast,0.8846153846153846,0.9423076923076923,0,1,2024-07-02 10:38:44.000000,2025-01-06 10:39:22.000000,0,54,65,6.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.73,94.27.63.0,Dnipropetrovsk Oblast,0.8461538461538461,0.875,0,1,2024-06-22 15:46:33.000000,2025-01-08 20:39:22.000000,0,41,77,6.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.85,94.27.63.0,Dnipropetrovsk Oblast,0.8461538461538461,0.9519230769230769,1,1,2024-06-25 21:38:44.000000,2025-01-09 13:39:26.000000,0,32,74,6.0,26.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
94.27.63.9,94.27.63.0,Dnipropetrovsk Oblast,0.8846153846153846,0.9903846153846154,0,1,2024-06-26 22:38:45.000000,2025-01-09 07:40:45.000000,0,40,97,6.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
94.45.111.139,94.45.111.0,Kyiv Oblast,0.0,0.007575757575757576,0,1,2024-09-10 14:38:51.000000,2024-10-31 09:38:50.000000,0,10,13,8.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.101.108,95.132.101.0,Vinnytsia Oblast,0.0,0.8863636363636364,0,1,2024-07-29 11:40:25.000000,2024-07-31 00:40:26.000000,0,6,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.101.170,95.132.101.0,Vinnytsia Oblast,0.9090909090909091,0.3409090909090909,0,1,2024-08-03 12:40:13.000000,2024-08-14 11:40:26.000000,0,20,3,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.102.237,95.132.102.0,Vinnytsia Oblast,0.0,0.0,0,1,2024-06-29 06:30:12.000000,2024-06-30 14:40:25.000000,0,2,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.103.252,95.132.103.0,Vinnytsia Oblast,0.0,0.0,0,1,2024-07-23 05:40:25.000000,2024-07-23 07:39:26.000000,0,2,0,10.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.104.91,95.132.104.0,Vinnytsia Oblast,0.5,0.9545454545454546,0,1,2024-07-01 11:40:16.000000,2024-07-29 18:40:16.000000,0,2,7,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.105.134,95.132.105.0,Vinnytsia Oblast,0.13636363636363635,0.0,0,1,2024-07-19 10:40:25.000000,2024-07-19 10:40:25.000000,0,2,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.105.55,95.132.105.0,Vinnytsia Oblast,0.0,0.0,0,1,2024-07-25 04:40:24.000000,2024-07-25 04:40:24.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.106.119,95.132.106.0,Vinnytsia Oblast,0.0,0.5,0,1,2024-07-21 23:45:38.000000,2024-07-22 11:40:26.000000,0,5,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.106.70,95.132.106.0,Vinnytsia Oblast,0.0,0.022727272727272728,0,1,2024-08-03 02:45:36.000000,2024-08-03 04:45:34.000000,0,4,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.107.115,95.132.107.0,Vinnytsia Oblast,0.5,0.4772727272727273,0,1,2024-08-05 21:40:16.000000,2024-08-16 12:40:23.000000,0,2,2,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.122.145,95.132.122.0,Cherkasy Oblast,0.205607476635514,0.927570093457944,0,1,2024-07-17 00:39:25.000000,2024-07-27 21:40:15.000000,0,1,6,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.249.86,95.132.249.0,Khmelnytskyi Oblast,0.0,0.023255813953488372,0,1,2024-08-22 16:40:19.000000,2024-08-27 09:30:12.000000,0,2,2,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.96.140,95.132.96.0,Vinnytsia Oblast,0.22727272727272727,0.11363636363636363,0,1,2024-08-05 04:40:12.000000,2024-08-28 02:45:28.000000,0,3,1,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.97.138,95.132.97.0,Vinnytsia Oblast,1.0,0.7045454545454546,0,1,2024-08-05 04:40:12.000000,2024-08-28 09:40:15.000000,0,5,10,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.97.27,95.132.97.0,Vinnytsia Oblast,0.0,0.7045454545454546,0,1,2024-08-05 22:40:15.000000,2024-08-26 20:40:28.000000,0,42,9,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.97.53,95.132.97.0,Vinnytsia Oblast,0.0,0.22727272727272727,0,1,2024-08-18 17:40:24.000000,2024-08-26 09:45:32.000000,0,13,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.132.99.177,95.132.99.0,Vinnytsia Oblast,0.0,0.18181818181818182,0,1,2024-07-27 10:40:13.000000,2024-07-31 08:40:17.000000,0,1,2,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.116.6,95.133.116.0,Zakarpattia Oblast,0.4444444444444444,0.8055555555555556,0,1,2024-07-15 00:40:23.000000,2024-08-27 20:45:47.000000,0,148,11,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.198.239,95.133.198.0,Cherkasy Oblast,0.8785046728971962,0.9158878504672897,0,1,2024-09-04 12:40:15.000000,2024-10-08 03:40:22.000000,0,110,0,7.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.23.116,95.133.23.0,Khmelnytskyi Oblast,0.32558139534883723,0.622093023255814,0,1,2024-07-02 03:30:12.000000,2024-07-02 03:30:12.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.23.36,95.133.23.0,Khmelnytskyi Oblast,0.7209302325581395,0.936046511627907,1,1,2024-07-04 00:40:15.000000,2024-08-30 05:40:22.000000,0,55,18,10.0,12.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
95.133.232.135,95.133.232.0,Kyiv Oblast,0.0,0.21212121212121213,0,1,2024-08-19 02:40:18.000000,2024-08-31 03:40:24.000000,0,2,3,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.31.81,95.133.31.0,Khmelnytskyi Oblast,0.7209302325581395,0.08139534883720931,0,1,2024-09-10 18:40:19.000000,2024-10-16 03:30:12.000000,0,33,1,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.37.126,95.133.37.0,Kyiv Oblast,0.0,0.0,0,1,2024-08-29 23:40:35.000000,2024-08-30 20:40:19.000000,0,4,1,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.38.40,95.133.38.0,Kyiv Oblast,0.0,0.0,0,1,2024-10-11 10:40:19.000000,2024-10-24 06:40:18.000000,0,5,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.38.65,95.133.38.0,Kyiv Oblast,0.030303030303030304,0.0,0,1,2024-08-26 07:40:17.000000,2024-08-26 09:40:18.000000,0,2,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.39.134,95.133.39.0,Kyiv Oblast,0.0,0.0,0,1,2024-11-03 14:40:33.000000,2024-11-03 14:40:33.000000,0,1,0,10.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.39.236,95.133.39.0,Kyiv Oblast,0.0,0.022727272727272728,0,1,2024-09-12 01:40:17.000000,2024-10-30 22:40:21.000000,0,2,21,7.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.4.227,95.133.4.0,Khmelnytskyi Oblast,0.46511627906976744,0.005813953488372093,0,1,2024-08-20 05:40:17.000000,2024-08-20 05:40:17.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.40.145,95.133.40.0,Kyiv Oblast,0.0,0.03787878787878788,0,1,2024-08-17 21:40:29.000000,2024-08-17 21:40:29.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.43.138,95.133.43.0,Kyiv Oblast,0.6666666666666666,0.7803030303030303,0,1,2024-08-01 08:40:21.000000,2024-08-17 22:40:21.000000,0,3,8,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.43.46,95.133.43.0,Kyiv Oblast,0.0,0.0,0,1,2024-09-03 03:40:19.000000,2024-09-03 21:40:18.000000,0,2,0,10.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.44.248,95.133.44.0,Kyiv Oblast,0.0,0.21212121212121213,1,1,2024-08-18 13:40:18.000000,2024-08-25 15:40:16.000000,0,39,5,10.0,11.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
95.133.5.47,95.133.5.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-08-26 21:40:35.000000,2024-08-29 23:40:37.000000,0,3,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.51.198,95.133.51.0,Odesa Oblast,0.0,0.008333333333333333,0,1,2024-09-19 19:40:33.000000,2024-09-19 19:40:33.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.52.149,95.133.52.0,Odesa Oblast,0.0,0.125,0,1,2024-08-28 07:45:41.000000,2024-10-31 22:40:21.000000,0,38,25,9.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.57.35,95.133.57.0,Odesa Oblast,0.0,0.125,0,1,2024-09-02 12:40:20.000000,2024-11-09 12:30:27.000000,0,110,28,8.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
95.133.73.136,95.133.73.0,Odesa Oblast,0.0,0.0,0,1,2024-11-10 07:30:20.000000,2024-11-13 00:40:34.000000,0,9,0,9.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
